block_group,site_id,DestinationRank,TravelTime,Miles,Kilometers
934,7,23,41.96783171,19.22925478,30.93987094
934,8,31,44.80194524,20.93675187,33.68723376
934,9,36,54.3969213,23.23835444,37.3905123
934,10,42,51.0331396,26.09304499,41.98370939
934,11,11,26.01106549,11.92706683,19.19065053
934,12,20,40.45818786,17.00721351,27.36460654
934,13,15,33.48704591,13.49624712,21.71546162
934,14,41,55.03490857,24.88790638,40.04464137
934,15,4,15.98578596,6.328294353,10.18222561
934,16,9,21.48708145,9.331522718,15.01442005
934,17,13,29.68295139,12.90667239,20.76683588
934,18,14,31.80200427,13.01106294,20.93480027
934,19,24,41.48082524,19.51176821,31.39443505
934,20,18,35.88376618,16.04858391,25.82217151
934,21,37,47.50006858,23.24790094,37.40587261
934,22,46,57.36589498,29.67717847,47.75058015
934,23,29,43.41181323,20.44545575,32.8967383
934,24,35,43.28874041,21.31226002,34.29142637
934,25,25,37.92610719,19.85315295,31.9437231
934,26,28,43.57653222,20.17948629,32.46879345
934,27,2,10.3277864,4.166410131,6.703753901
934,28,19,34.13546157,16.79090818,27.01657125
934,29,33,38.52732608,21.19872189,34.10874352
934,30,8,18.95199292,8.808375064,14.17267548
934,31,10,26.61303796,10.17122919,16.36550776
934,32,3,10.24142558,4.586827788,7.380205911
934,33,44,53.87760972,28.21494654,45.39784899
934,34,1,9.316385076,3.08289979,4.960385763
934,35,12,27.71746689,12.36427767,19.89412278
934,36,30,47.98574084,20.45941691,32.91920181
934,37,45,64.09963599,29.58849593,47.60788996
934,38,43,55.6715887,26.41835749,42.5071372
934,39,6,23.0579079,7.885470935,12.68772273
934,40,17,36.64084546,15.10303056,24.30077617
934,41,22,39.40048465,19.12927976,30.77901114
934,42,38,55.61220009,23.84430574,38.36548794
934,43,39,52.46536169,24.15909999,38.87199188
934,44,47,58.32497637,29.83289063,48.00112103
934,45,16,35.98724454,13.6633891,21.98439306
934,46,7,21.15040023,8.141088513,13.09901142
934,47,5,17.71023988,7.629274358,12.27550244
935,1,29,46.82981042,20.18942057,32.48477769
935,2,31,52.4726827,20.53719064,33.04433974
935,3,40,58.34410922,23.66599433,38.07858487
935,4,21,39.33885539,17.0161638,27.37900756
935,5,25,49.74303613,19.24525063,30.96560826
935,6,33,41.90930786,21.14116458,34.01613381
935,7,22,46.52802882,18.69908089,30.08682116
935,8,32,48.05522344,20.94668614,33.703218
935,9,36,55.32432687,22.51405742,36.22511839
935,10,43,54.2864178,26.10297926,41.99969364
935,11,15,30.14761953,12.84098761,20.66114906
935,12,16,35.94774814,12.97162762,20.87134885
935,13,14,34.86926027,12.83131755,20.64558994
935,14,41,55.96231414,24.16360936,38.87924746
935,15,6,20.12234,7.242215133,11.65272415
935,16,9,24.06959521,8.83150925,14.20989838
935,17,17,33.81950542,13.82059317,22.23733441
935,18,11,30.59005069,12.05980971,19.40423383
935,19,23,46.04102235,18.98159432,30.54138527
935,20,19,36.81117175,15.32428689,24.6567776
935,21,38,50.75334677,23.25783521,37.42185686
935,22,46,60.61917317,29.68711274,47.7665644
935,23,28,47.97201034,19.91528186,32.04368851
935,24,34,46.54201861,21.32219429,34.30741061
935,25,27,41.17938539,19.86308722,31.95970734
935,26,30,46.82981042,20.18942057,32.48477769
935,27,1,11.71000076,3.50148056,5.633882221
935,28,20,37.38873977,16.80084245,27.0325555
935,29,35,42.66388012,22.11264267,35.57924206
935,30,7,25.25978585,8.599747385,13.83699354
935,31,10,27.54044352,9.446932166,15.20011386
935,32,3,12.10558997,4.192363212,6.745512408
935,33,44,57.13088792,28.22488082,45.41383324
935,34,2,13.71763884,3.893302204,6.264323246
935,35,13,30.97074509,12.37421195,19.91010703
935,36,26,48.91314641,19.73511989,31.7538079
935,37,45,69.79629191,29.38806734,47.28540035
935,38,42,60.23178581,25.8881836,41.65408742
935,39,8,27.19446194,8.799391715,14.15822127
935,40,18,38.02305982,14.43810099,23.23090449
935,41,24,42.65376285,19.13921404,30.79499539
935,42,37,56.99441446,23.17937617,37.29561626
935,43,39,57.0255588,23.6289261,38.01894209
935,44,47,61.57825457,29.84282491,48.01710528
935,45,12,36.36337345,12.1976916,19.62608578
935,46,5,21.54445087,6.888023561,11.08282991
935,47,4,19.26686396,6.826192138,10.98334315
936,1,29,44.11854096,19.50348723,31.38111096
936,2,31,49.76141324,19.8512573,31.940673
936,3,40,55.63283976,22.98006099,36.97491813
936,4,21,36.62758593,16.33023047,26.27534082
936,5,25,47.03176667,18.55931729,29.86194152
936,6,33,39.1980384,20.45523124,32.91246707
936,7,22,43.81675936,18.01314756,28.98315442
936,8,32,45.34395398,20.26075281,32.59955127
936,9,35,52.61305741,21.82812409,35.12145166
936,10,43,51.57514834,25.41704593,40.8960269
936,11,15,29.71145003,13.13545688,21.13495011
936,12,14,33.23647868,12.28569429,19.76768211
936,13,13,32.15799081,12.14538421,19.5419232
936,14,41,53.25104468,23.47767602,37.77558072
936,15,6,19.6861705,7.5366844,12.1265252
936,16,8,21.88963707,7.96655955,12.81819432
936,17,19,34.35863686,15.87227568,25.53849157
936,18,17,35.50238881,14.21945299,22.87909986
936,19,23,43.32975289,18.29566099,29.43771853
936,20,18,34.09990229,14.63835355,23.55311086
936,21,38,48.04207731,22.57190188,36.31819012
936,22,46,57.90790372,29.0011794,46.66289766
936,23,28,45.26074088,19.22934852,30.94002178
936,24,34,43.83074915,20.63626095,33.20374388
936,25,27,38.46811593,19.17715389,30.85604061
936,26,30,44.11854096,19.50348723,31.38111096
936,27,1,8.998731305,2.815547223,4.530215482
936,28,20,34.67747031,16.11490911,25.92888876
936,29,36,42.22771062,22.40711194,36.05304311
936,30,7,22.54851639,7.913814048,12.7333268
936,31,9,24.82917406,8.760998829,14.09644712
936,32,3,12.1700318,4.918716972,7.914215608
936,33,44,54.41961846,27.53894748,44.3101665
936,34,2,13.63490354,4.271552462,6.872927911
936,35,12,28.25947563,11.68827861,18.80644029
936,36,26,46.20187695,19.04918655,30.65014116
936,37,45,67.08502245,28.702134,46.18173361
936,38,42,57.52051635,25.20225027,40.55042068
936,39,10,26.75829244,9.093860982,14.63202232
936,40,16,35.31179036,13.75216765,22.12723775
936,41,24,39.94249339,18.4532807,29.69132865
936,42,37,54.283145,22.49344283,36.19194952
936,43,39,54.31428934,22.94299276,36.91527535
936,44,47,58.86698511,29.15689157,46.91343854
936,45,11,33.65210399,11.51175826,18.52241904
936,46,5,18.83318141,6.202090224,9.979163171
936,47,4,16.5555945,6.140258801,9.879676411
937,1,26,40.66280535,18.35488502,29.53301
937,2,34,48.53503522,19.813116,31.87930364
937,3,39,50.87018525,22.37156694,35.99585121
937,4,21,31.86493141,15.72173642,25.2962739
937,5,28,45.80538865,18.52117599,29.80057217
937,6,32,35.7423028,19.30662903,31.06436612
937,7,23,39.05410484,17.40465351,28.00408749
937,8,31,41.88821837,19.1121506,30.75145031
937,9,37,52.01589791,21.71119758,34.93331691
937,10,42,48.11941273,24.26844372,39.04792594
937,11,12,26.83025,11.06703219,17.80685479
937,12,20,38.07716447,15.48005665,24.90741115
937,13,17,35.58371938,13.86936627,22.31581033
937,14,41,52.65388518,23.36074952,37.58744598
937,15,3,16.80497047,5.468259712,8.798429877
937,16,10,24.12169152,9.469668606,15.23669679
937,17,13,30.50213589,12.04663775,19.38304014
937,18,14,32.62118878,12.1510283,19.55100454
937,19,24,38.56709837,17.68716694,28.4586516
937,20,18,33.50274279,14.52142705,23.36497612
937,21,36,44.58634171,21.42329967,34.47008916
937,22,46,54.45216811,27.85257719,44.8147967
937,23,29,40.49808637,18.62085448,29.96095485
937,24,33,40.37501354,19.48765874,31.35564292
937,25,25,35.01238033,18.02855168,29.00793965
937,26,27,40.66280535,18.35488502,29.53301
937,27,2,11.76209707,4.139639916,6.660680625
937,28,19,31.22173471,14.9663069,24.08078781
937,29,35,39.34651059,20.33868725,32.72494779
937,30,7,16.03826605,6.983773791,11.23689203
937,31,9,24.23201456,8.644072327,13.90831237
937,32,6,15.2510329,6.47261406,10.41443602
937,33,44,50.96388286,26.39034527,42.46206554
937,34,1,10.13556958,2.22286515,3.576590026
937,35,11,24.80374003,10.5396764,16.95833933
937,36,30,45.60471745,18.93226005,30.46200642
937,37,45,61.18590912,27.76389466,44.67210651
937,38,43,52.75786183,24.59375622,39.57135376
937,39,8,23.87709241,7.025436294,11.303927
937,40,16,34.08541234,13.71402635,22.0658684
937,41,22,36.48675778,17.30467849,27.84322769
937,42,40,53.05676698,22.45530153,36.13058016
937,43,38,49.55163482,22.33449871,35.93620843
937,44,47,55.4112495,28.00828936,45.06533758
937,45,15,33.43181143,12.27438488,19.74948528
937,46,5,19.1147868,6.200626973,9.9768088
937,47,4,15.32921648,6.102117498,9.818307054
938,1,29,43.87406477,19.88664174,31.99760657
938,2,31,49.51693706,20.23441181,32.55716861
938,3,40,55.38836358,23.3632155,37.59141374
938,4,21,36.38310974,16.71338498,26.89183643
938,5,25,46.78729049,18.94247181,30.47843714
938,6,33,38.95356222,20.83838576,33.52896268
938,7,22,43.57228318,18.39630207,29.59965003
938,8,32,45.09947779,20.64390732,33.21604688
938,9,35,52.36858123,22.2112786,35.73794727
938,10,43,51.33067215,25.80020044,41.51252251
938,11,16,27.05287994,13.55571283,21.81114195
938,12,15,32.9920025,12.6688488,20.38417772
938,13,14,31.91351463,12.52853873,20.15841881
938,14,41,53.00656849,23.86083054,38.39207633
938,15,7,17.02760041,7.956940358,12.80271704
938,16,6,19.98698142,7.777588739,12.51414028
938,17,19,34.11416067,16.25543019,26.15498718
938,18,11,26.83335965,11.41574463,18.36793311
938,19,23,43.08527671,18.6788155,30.05421414
938,20,18,33.85542611,15.02150806,24.16960647
938,21,38,47.79760113,22.95505639,36.93468573
938,22,46,57.66342753,29.38433392,47.27939327
938,23,28,45.0162647,19.61250304,31.55651739
938,24,34,43.58627296,21.01941547,33.82023949
938,25,27,38.22363975,19.5603084,31.47253622
938,26,30,43.87406477,19.88664174,31.99760657
938,27,1,8.754255122,3.198701736,5.146711093
938,28,20,34.43299413,16.49806363,26.54538437
938,29,36,39.56914053,22.8273679,36.72923494
938,30,8,22.3040402,8.29696856,13.34982241
938,31,10,24.58469788,9.144153342,14.71294273
938,32,2,8.348898931,3.54829813,5.709211691
938,33,44,54.17514228,27.92210199,44.92666211
938,34,3,13.31735029,4.53424669,7.295602924
938,35,13,28.01499945,12.07143312,19.4229359
938,36,26,45.95740076,19.43234107,31.26663678
938,37,45,66.84054627,29.08528851,46.79822922
938,38,42,57.27604017,25.58540478,41.16691629
938,39,9,18.8375971,9.089569984,14.6251181
938,40,17,35.06731418,14.13532217,22.74373337
938,41,24,39.6980172,18.83643521,30.30782426
938,42,37,54.03866881,22.87659734,36.80844513
938,43,39,54.06981316,23.32614727,37.53177097
938,44,47,58.62250892,29.54004608,47.52993415
938,45,12,33.4076278,11.89491277,19.13891465
938,46,5,18.58870523,6.585244737,10.59565878
938,47,4,16.31111832,6.523413314,10.49617202
939,1,31,51.93345574,21.8198178,35.10808685
939,2,28,52.19208985,20.97651318,33.7512097
939,3,39,58.06351637,24.10531687,38.78545484
939,4,19,39.05826254,17.45548634,28.08587753
939,5,25,49.46244328,19.68457317,31.67247823
939,6,30,44.0426506,21.711666,34.9340706
939,7,20,46.24743597,19.13840343,30.79369112
939,8,29,50.18856617,21.51718757,34.62115479
939,9,33,52.32897195,22.31744554,35.90876987
939,10,43,59.39006312,27.7333765,44.62300279
939,11,14,29.87888561,14.10808657,22.69991129
939,12,17,38.40989407,16.59949152,26.70858186
939,13,11,24.20134605,10.85256365,17.46177491
939,14,37,52.06852513,23.72427682,38.1723614
939,15,7,19.07634911,8.795340388,14.15170268
939,16,4,15.39310219,5.700775626,9.172547983
939,17,22,36.27104733,19.3347714,31.10964718
939,18,12,28.61888316,11.604977,18.672408
939,19,24,45.7604295,19.42091686,31.24825523
939,20,15,33.92841168,14.68795133,23.63291369
939,21,40,55.8569921,24.88823245,40.04516601
939,22,47,65.7228185,31.31750997,50.38987355
939,23,27,47.69141749,20.3546044,32.75055848
939,24,42,50.90747917,27.40794944,44.09939065
939,25,34,46.84475211,22.38504027,36.01752979
939,26,32,51.93345574,21.8198178,35.10808685
939,27,2,9.558946772,3.306446784,5.320072875
939,28,23,42.10537797,19.34659454,31.12867061
939,29,36,41.61788923,23.66576793,38.07822059
939,30,9,25.02616722,9.666932886,15.55409501
939,31,10,27.30682489,10.51411767,16.91721533
939,32,1,7.61737528,2.694627228,4.335655209
939,33,45,62.23453324,29.85527805,48.03714239
939,34,3,12.40694822,5.549945826,8.929862833
939,35,18,45.67517781,17.34712445,27.91152324
939,36,21,45.0193574,19.29578735,31.04692184
939,37,44,69.51569906,29.82738988,47.99227031
939,38,41,59.95119296,26.32750614,42.36095739
939,39,8,20.6231206,9.278802358,14.92959299
939,40,16,37.74246697,14.87742353,23.93777446
939,41,26,46.20291674,20.14794502,32.41804354
939,42,35,56.71382161,23.61869871,38.00248622
939,43,38,56.74496595,24.06824864,38.72581206
939,44,46,63.7115973,30.41332633,48.93504206
939,45,13,37.08886606,13.43778206,21.62139134
939,46,6,21.76493351,7.737428208,12.44952199
939,47,5,18.98627111,7.265514677,11.69021312
940,1,29,44.37580022,19.86201794,31.95798687
940,2,31,49.15544685,20.10708022,32.35229207
940,3,39,55.02687337,23.23588391,37.3865372
940,4,21,36.02161954,16.58605338,26.68695989
940,5,25,46.42580028,18.81514021,30.2735606
940,6,33,39.45529767,20.81376195,33.48934298
940,7,22,43.21079297,18.26897047,29.39477349
940,8,32,45.60121324,20.61928352,33.17642718
940,9,35,52.87031668,22.1866548,35.69832757
940,10,43,51.8324076,25.77557664,41.47290281
940,11,15,31.03938239,14.13367015,22.74107527
940,12,18,38.93158323,15.95551386,25.67242181
940,13,11,25.77315874,11.80807274,18.99918904
940,14,41,53.50830394,23.83620673,38.35245663
940,15,8,21.01410286,8.53489767,13.73265035
940,16,6,16.96491488,6.656284724,10.70996212
940,17,19,34.61589612,16.23080639,26.11536748
940,18,16,33.82812894,14.26499756,22.95238107
940,19,23,42.7237865,18.5514839,29.8493376
940,20,17,34.35716156,14.99688426,24.12998677
940,21,37,48.29933658,22.93043259,36.89506603
940,22,46,58.16516298,29.35971011,47.23977357
940,23,27,44.65477449,19.48517144,31.35164085
940,24,34,44.08800841,20.99479166,33.78061979
940,25,28,38.7253752,19.5356846,31.43291652
940,26,30,44.37580022,19.86201794,31.95798687
940,27,1,5.189875463,2.090872721,3.364214208
940,28,20,34.93472958,16.47343982,26.50576467
940,29,40,43.55564299,23.40532521,37.65916826
940,30,7,22.80577565,8.272344757,13.31020271
940,31,9,25.08643333,9.119529539,14.67332303
940,32,2,12.31817512,5.040970601,8.110921696
940,33,44,54.67687773,27.89747819,44.88704241
940,34,3,14.9628359,5.269765732,8.479053063
940,35,12,28.5167349,12.04680932,19.3833162
940,36,26,46.45913621,19.40771726,31.22701708
940,37,45,66.47905606,28.95795692,46.59335268
940,38,42,56.91454996,25.45807318,40.96203975
940,39,10,28.0862248,10.09207425,16.23814747
940,40,14,34.70582397,14.00799057,22.53885683
940,41,24,40.19975265,18.81181141,30.26820456
940,42,36,53.67717861,22.74926575,36.60356859
940,43,38,53.70832295,23.19881568,37.32689443
940,44,47,59.12424437,29.51542228,47.49031445
940,45,13,34.05222305,12.5683491,20.22247371
940,46,5,19.09044067,6.560620934,10.55603908
940,47,4,15.94962811,6.396081717,10.29129548
941,1,29,44.05041434,20.30560195,32.67171353
941,2,31,49.86573023,20.56211503,33.08444309
941,3,40,55.73715676,23.69091872,38.11868823
941,4,21,36.73190292,17.0410882,27.41911092
941,5,25,47.13608366,19.27017503,31.00571162
941,6,33,39.12991179,21.25734596,34.20306965
941,7,22,43.92107635,18.72400529,30.12692451
941,8,32,45.27582736,21.06286752,33.89015384
941,9,35,52.5449308,22.6302388,36.41205423
941,10,43,51.50702172,26.21916064,42.18662948
941,11,15,28.37084853,13.88508347,22.3410993
941,12,18,38.60619735,16.39909787,26.38614847
941,13,12,26.25889358,11.79764021,18.9824031
941,14,41,53.18291806,24.27979074,39.0661833
941,15,7,18.345569,8.28631099,13.33267438
941,16,4,17.45064972,6.645852195,10.69317618
941,17,19,34.29051024,16.6743904,26.82909415
941,18,11,29.33985092,11.73501596,18.88164069
941,19,23,43.43406988,19.00651872,30.58148862
941,20,17,34.03177568,15.44046827,24.84371344
941,21,38,47.9739507,23.37401659,37.6087927
941,22,46,57.8397771,29.80329412,47.95350024
941,23,27,45.36505788,19.94020626,32.08379187
941,24,34,43.76262253,21.43837567,34.49434645
941,25,28,38.39998932,19.9792686,32.14664318
941,26,30,44.05041434,20.30560195,32.67171353
941,27,2,8.601241115,3.501529738,5.633961348
941,28,20,34.6093437,16.91702383,27.21949134
941,29,36,40.88710912,23.15673853,37.25919229
941,30,8,22.48038977,8.715928764,14.02392938
941,31,10,24.76104745,9.563113545,15.38704969
941,32,1,8.338343043,2.824666187,4.544887895
941,33,44,54.35149185,28.3410622,45.60076908
941,34,3,11.67616812,5.040916428,8.110834532
941,35,13,28.19134902,12.49039333,20.09704286
941,36,26,46.13375033,19.85130127,31.94074374
941,37,45,67.18933944,29.41299173,47.3255037
941,38,42,57.62483334,25.913108,41.69419077
941,39,9,21.34408837,9.408841318,15.13882568
941,40,16,35.41610735,14.46302539,23.27100785
941,41,24,39.87436677,19.25539542,30.98193123
941,42,37,54.38746199,23.20430057,37.33571961
941,43,39,54.41860633,23.6538505,38.05904545
941,44,47,58.79885849,29.95900629,48.20404111
941,45,14,34.76250644,13.02338392,20.95462473
941,46,6,19.58600631,7.079247721,11.39050958
941,47,5,16.6599115,6.851116535,11.0234465
942,1,29,43.46635004,18.86025553,30.34615115
942,2,31,48.4800038,19.2868108,31.03247857
942,3,40,54.35143032,22.41561448,36.06672371
942,4,21,35.34617649,15.76578396,25.3671464
942,5,25,45.75035723,17.99487079,28.9537471
942,6,33,38.54584748,19.81199954,31.87750726
942,7,22,42.53534992,17.44870105,28.07495999
942,8,32,44.69176306,19.6175211,31.56459146
942,9,36,51.96086649,21.18489238,34.08649184
942,10,43,50.92295742,24.77381422,39.86106709
942,11,14,26.96471885,11.86127451,19.08479069
942,12,13,32.58428776,11.64246258,18.7327223
942,13,15,32.01819303,12.25031315,19.71075386
942,14,41,52.59885376,22.83444432,36.74062091
942,15,6,16.93943932,6.262502034,10.07636577
942,16,10,20.53071231,8.193511526,13.18336004
942,17,19,33.70644594,15.22904398,24.50353176
942,18,16,32.75565763,12.94527062,20.82894043
942,19,23,42.04834345,17.73121448,28.5295241
942,20,18,33.44771137,13.99512185,22.51815105
942,21,37,47.38988639,21.92867017,35.28323031
942,22,46,57.2557128,28.3579477,45.62793785
942,23,28,43.97933144,18.66490202,30.03182735
942,24,34,43.17855823,19.99302925,32.16878406
942,25,27,37.81592501,18.53392218,29.8210808
942,26,30,43.46635004,18.86025553,30.34615115
942,27,1,8.171117857,2.863482836,4.607343883
942,28,20,34.02527939,15.47167741,24.89392895
942,29,35,39.48097944,21.13292957,34.00288368
942,30,7,21.89632547,7.270582345,11.69836699
942,31,9,24.17698314,8.117767126,13.06148731
942,32,3,13.25263706,5.173854394,8.32473172
942,33,44,53.76742754,26.89571578,43.27520669
942,34,2,10.88817236,2.997370096,4.822768484
942,35,12,27.60728471,11.04504691,17.77148048
942,36,26,45.54968603,18.40595485,29.61518135
942,37,45,65.80361301,28.13768749,45.27353918
942,38,42,56.23910691,24.63780376,39.64222625
942,39,8,24.01156126,7.819678616,12.58186289
942,40,17,34.03038092,13.18772115,21.21904333
942,41,24,39.29030247,17.810049,28.65636884
942,42,38,53.00173556,21.92899633,35.28375509
942,43,39,53.0328799,22.37854626,36.00708093
942,44,47,58.21479419,28.51365987,45.87847873
942,45,11,32.99991307,10.86852656,17.48745923
942,46,4,18.18099049,5.558858521,8.94420336
942,47,5,15.27418506,5.575812296,8.971481985
943,1,29,41.14684209,18.28028911,29.41298517
943,2,31,46.16049586,18.70684438,30.0993126
943,3,40,52.03192238,21.83564806,35.13355774
943,4,21,33.02666854,15.18581754,24.43398043
943,5,25,43.43084929,17.41490437,28.02058113
943,6,33,36.22633954,19.23203312,30.94434129
943,7,22,40.21584197,16.86873463,27.14179402
943,8,32,42.37225512,19.03755468,30.63142548
943,9,35,49.64135855,20.60492596,33.15332587
943,10,43,48.60344947,24.1938478,38.92790112
943,11,15,28.18713726,12.41620717,19.97767734
943,12,13,30.26477982,11.06249616,17.79955633
943,13,14,29.69868509,11.67034673,18.77758789
943,14,41,50.27934582,22.2544779,35.80745494
943,15,7,18.16185773,6.817434697,10.96925243
943,16,9,21.32718298,8.289043382,13.3370708
943,17,19,31.386938,14.64907756,23.57036579
943,18,18,33.97807604,13.50020329,21.72182709
943,19,23,39.72883551,17.15124806,27.59635813
943,20,17,31.12820343,13.41515543,21.58498508
943,21,36,45.07037845,21.34870375,34.35006434
943,22,46,54.93620485,27.77798128,44.69477188
943,23,28,41.6598235,18.0849356,29.09866138
943,24,34,40.85905029,19.41306283,31.23561809
943,25,27,35.49641707,17.95395576,28.88791482
943,26,30,41.14684209,18.28028911,29.41298517
943,27,1,8.967588532,2.959014693,4.761054641
943,28,20,31.70577145,14.89171099,23.96076298
943,29,38,40.70339785,21.68786224,34.89577034
943,30,6,19.57681753,6.690615924,10.76520102
943,31,8,21.8574752,7.537800706,12.12832134
943,32,5,14.04910774,5.269386251,8.478442477
943,33,44,51.4479196,26.31574936,42.34204072
943,34,2,12.11059077,3.552302759,5.715655139
943,35,12,25.28777677,10.46508049,16.83831451
943,36,26,43.23017808,17.82598843,28.68201538
943,37,45,63.48410507,27.55772107,44.34037321
943,38,42,53.91959897,24.05783734,38.70906028
943,39,10,25.23397967,8.374611279,13.47474955
943,40,16,31.71087298,12.60775473,20.28587736
943,41,24,36.97079453,17.23008258,27.72320287
943,42,37,50.68222761,21.34902991,34.35058912
943,43,39,50.71337196,21.79857984,35.07391496
943,44,47,55.89528624,27.93369345,44.94531276
943,45,11,30.68040512,10.28856014,16.55429326
943,46,4,16.74024744,5.094355352,8.196817761
943,47,3,12.95467712,4.995845876,8.038316014
944,1,29,37.95113089,17.49074295,28.14260541
944,2,31,42.96478465,17.91729822,28.82893284
944,3,39,48.83621117,21.04610191,33.86317797
944,4,21,29.83095734,14.39627139,23.16360066
944,5,25,40.23513808,16.62535821,26.75020137
944,6,33,33.03062833,18.44248697,29.67396153
944,7,22,37.02013077,16.07918848,25.87141426
944,8,32,39.17654391,18.24800853,29.36104572
944,9,35,46.44564734,19.81537981,31.88294611
944,10,43,45.40773827,23.40430165,37.65752135
944,11,16,26.48035124,12.32580638,19.83222247
944,12,13,27.06906861,10.27295001,16.52917657
944,13,14,26.50297388,10.88080058,17.50720813
944,14,40,47.08363461,21.46493175,34.53707518
944,15,7,16.45507171,6.727033903,10.82379755
944,16,9,22.03008147,7.894527734,12.70229512
944,17,19,28.19122679,13.8595314,22.29998603
944,18,18,32.27129002,13.40980249,21.57637221
944,19,23,36.5331243,16.36170191,26.32597837
944,20,17,27.93249222,12.62560927,20.31460532
944,21,36,41.87466724,20.5591576,33.07968458
944,22,46,51.74049365,26.98843512,43.42439212
944,23,28,38.46411229,17.29538944,27.82828162
944,24,34,37.66333908,18.62351668,29.96523833
944,25,27,32.30070586,17.16440961,27.61753506
944,26,30,37.95113089,17.49074295,28.14260541
944,27,1,7.473247635,2.39406096,3.852044085
944,28,20,28.51006024,14.10216484,22.69038322
944,29,41,38.99661183,21.59746144,34.75031546
944,30,6,16.38110632,5.90106977,9.49482126
944,31,8,18.66176399,6.748254552,10.85794157
944,32,5,12.47592276,5.390985116,8.674095052
944,33,44,48.25220839,25.5262032,41.07166095
944,34,2,10.40380475,3.461901965,5.570200262
944,35,12,22.09206556,9.675534334,15.56793474
944,36,26,40.03446688,17.03644228,27.41163562
944,37,45,60.28839386,26.76817492,43.06999345
944,38,42,50.72388776,23.26829119,37.43868052
944,39,10,23.52719365,8.284210485,13.32929467
944,40,15,28.51516177,11.81820857,19.0154976
944,41,24,33.77508332,16.44053642,26.45282311
944,42,37,47.48651641,20.55948375,33.08020936
944,43,38,47.51766075,21.00903368,33.8035352
944,44,47,52.69957504,27.14414729,43.67493299
944,45,11,27.48469392,9.499013982,15.2839135
944,46,3,12.66577134,4.189345947,6.740657628
944,47,4,9.758965913,4.206299722,6.767936253
945,1,29,40.87172944,18.89191353,30.39708886
945,2,31,49.08367813,19.40020934,31.21493683
945,3,40,54.95510465,22.52901303,36.24918197
945,4,21,35.94985081,15.87918251,25.54960466
945,5,25,46.35403156,18.10826933,29.13620536
945,6,33,35.95122689,19.84365754,31.92844498
945,7,22,43.13902424,17.5620996,28.25741825
945,8,32,42.09714246,19.6491791,31.61552917
945,9,36,52.56454082,21.29829093,34.26895011
945,10,43,48.32833682,24.80547222,39.9120048
945,11,14,26.89807692,11.76535256,18.93045228
945,12,13,33.18796209,11.75586113,18.91518056
945,13,15,32.62186736,12.3637117,19.89321212
945,14,41,53.20252809,22.94784287,36.92307917
945,15,5,16.87279739,6.166580087,9.922027361
945,16,10,24.33160641,9.444111965,15.19557615
945,17,16,30.56996281,12.74495812,20.50663762
945,18,17,32.68901569,12.84934868,20.67460202
945,19,24,42.65201777,17.84461303,28.71198236
945,20,19,34.0513857,14.10852039,22.70060931
945,21,37,44.7952658,21.96032817,35.33416802
945,22,46,54.6610922,28.3896057,45.67887556
945,23,28,44.58300577,18.77830057,30.21428561
945,24,34,40.58393763,20.02468725,32.21972178
945,25,27,35.22130441,18.56558018,29.87201851
945,26,30,40.87172944,18.89191353,30.39708886
945,27,2,11.7436942,3.864427235,6.217863422
945,28,20,31.43065879,15.50333541,24.94486667
945,29,35,39.41433751,21.03700763,33.84854527
945,30,7,22.4999998,7.383980891,11.88082525
945,31,9,24.78065747,8.231165672,13.24394557
945,32,6,17.05353117,6.424454834,10.33694783
945,33,44,51.17280694,26.92737377,43.3261444
945,34,1,10.82153043,2.901448149,4.668430072
945,35,12,25.01266411,11.07670491,17.82241819
945,36,26,46.15336035,18.5193534,29.79763961
945,37,45,66.40728734,28.25108604,45.45599744
945,38,42,56.84278124,24.75120231,39.82468451
945,39,8,23.94491933,7.723756669,12.42752448
945,40,18,34.63405525,13.30111969,21.40150159
945,41,23,36.69568187,17.84170699,28.70730655
945,42,38,53.60540988,22.04239487,35.46621335
945,43,39,53.63655423,22.4919448,36.18953919
945,44,47,55.62017359,28.54531786,45.92941644
945,45,11,33.60358739,10.9819251,17.66991749
945,46,3,18.78466482,5.672257067,9.126661621
945,47,4,15.87785939,5.689210842,9.153940245
946,1,26,38.82255233,18.09067662,29.10789868
946,2,34,40.48122918,19.75600947,31.78741924
946,3,39,49.02993222,22.10735854,35.57073988
946,4,20,30.02467839,15.45752801,24.87116257
946,5,29,47.34406847,18.71919507,30.11918487
946,6,31,33.90204978,19.04242063,30.63925479
946,7,23,37.21385182,17.1404451,27.57897617
946,8,30,40.04796535,18.84794219,30.32633899
946,9,37,53.55457773,21.90921667,35.25192962
946,10,42,46.27915971,24.00423531,38.62281462
946,11,12,23.99319549,10.58260735,17.02741523
946,12,21,39.61584428,15.67807573,25.22602386
946,13,17,37.1223992,14.06738535,22.63442303
946,14,41,54.192565,23.5587686,37.90605868
946,15,3,13.96791596,4.983834878,8.018990319
946,16,10,25.66037133,9.667687688,15.55530949
946,17,13,27.66508139,11.56221292,18.60360058
946,18,14,29.78413427,11.66660347,18.77156498
946,19,24,36.72684535,17.42295853,28.03354028
946,20,19,35.04142261,14.71944613,23.68358882
946,21,36,42.74608869,21.15909126,34.04497784
946,22,46,52.61191509,27.58836879,44.38968538
946,23,28,38.65783334,18.35664607,29.53584353
946,24,33,38.53476052,19.22345034,30.9305316
